"","time","y","coal","gas","stocks","oil","temp"
"422",2016.08633879781,5.776,40.5429995996652,12.814,2963.976,31.1533282381628,6.3933333334
"423",2016.10546448087,5.082,38.3125077762571,12.074,2774.092,28.1118359076447,5.6766666666
"424",2016.12459016393,4.992,38.6876489882243,11.904,2840.832,30.0593264388006,2.4433333334
"425",2016.14371584699,5.088,41.1044500389401,12.186,2878,30.9111984496405,4.1299999998
"426",2016.16284153005,4.974,40.6307909656349,12.202,2981.262,33.3706401482487,4.3266666666
"427",2016.18196721311,5.016,41.5240268796754,11.916,3009.482,36.2857505116919,4.5566666666
"428",2016.20109289617,4.956,41.215926164413,12.012,3067.628,35.867854332117,5.82
"429",2016.22021857924,4.868,41.1579059981456,12,3037.784,36.630768133514,7.0933333334
"430",2016.24316939891,4.99333333333333,39.4390215218158,12.0733333333333,3017.96666666667,34.6936375396919,8.438888889
"431",2016.25846994536,5.26,39.0703473466091,11.34,2917.368,33.9795595827626,9.5899999994
"432",2016.27759562842,5.552,39.5533699943598,11.232,2975.67,38.3319232938522,10.4066666666
"433",2016.29672131148,5.572,40.6444538766271,11.51,3105.114,38.9731890209395,9.6599999996
"434",2016.31584699454,6.34,40.4572582216162,13.278,3127.178,40.8468663112969,7.5833333334
"435",2016.3349726776,6.128,39.7263616557734,12.436,2982.822,39.836165577342,13.213333334
"436",2016.35409836066,5.866,41.8951655373381,13.012,2952.762,40.4100691640628,15.353333334
"437",2016.37322404372,6.012,42.8338242077996,13.066,2944.352,43.2596430218942,13.416666666
"438",2016.39234972678,5.884,42.926864150741,13.16,3007.604,43.8010619089333,14.146666666
"439",2016.41147540984,6.054,44.2109607723504,14.148,3060.92,44.5985715823852,17.193333332
"440",2016.4306010929,6.104,45.7694271777985,14.366,3009.786,45.095000792407,18.463333334
"441",2016.44972677596,5.862,44.9676363895014,14.046,2842.282,43.9007041752614,16.29
"442",2016.46885245902,5.694,46.214963193658,14.972,2955.112,44.4560447338618,20.439999998
"443",2016.48797814208,4.694,47.8102453102453,14.268,2785.824,44.0909090909091,19.490000002
"444",2016.50710382514,4.7,49.3580393639818,14.308,2819.924,43.8676102497614,19.216666666
"445",2016.5262295082,4.64,51.7271266318774,14.22,2909.196,42.4531879164334,18.416666668
"446",2016.54535519126,4.766,52.5816916468819,14.526,2954.872,42.5177157148812,22.523333334
"447",2016.56448087432,4.548,53.0600021779375,14.524,2977.986,40.1920214889833,21.616666666
"448",2016.58360655738,4.508,53.731824367882,13.822,2941.69,38.4750376047561,19.876666666
"449",2016.60273224044,4.842,53.6684049631361,12.91,3010.66,40.4117964394893,17.576666668
"450",2016.6218579235,4.72,54.0093836638942,11.882,3016.724,43.5931612994953,19.106666666
"451",2016.64098360656,4.738,52.5937594024885,11.15,2983.716,44.0204598148705,21.603333332
"452",2016.66010928962,4.562,53.3352419123962,11.63,3016.046,42.9233466933868,19.38
"453",2016.67923497268,4.048,54.8814641716763,12.324,3080.552,42.7567384362903,20.466666668
"454",2016.69836065574,4.058,54.0161964937261,12.01,2995.91,41.9809557711133,19.44
"455",2016.7174863388,4.318,55.1335970077134,13.196,2980.458,41.5340837911842,15.013333332
"456",2016.73661202186,4.726,56.6888738465923,13.792,2992.344,42.2423313976273,16.38
"457",2016.75573770492,5.364,64.9831289165015,15.876,3015.62,45.7608055272883,12.539999998
"458",2016.77486338798,5.592,68.500387659797,15.716,3008.018,47.1177944862155,9.2966666664
"459",2016.79398907104,5.776,71.3186773123337,16.574,3042.694,47.2492617302855,10.4900000008
"460",2016.8131147541,5.852,73.4974935272407,17.236,3085.014,46.7287317064213,11.126666668
"461",2016.83224043716,6.11,76.4992395161874,18,3022.26,43.3964655609473,7.8933333334
"462",2016.85136612022,6.168,79.3571727234715,17.956,3018.024,41.8074063301034,3.9733333336
"463",2016.87049180328,5.658,80.2192679879925,17.756,3037.538,42.7442059925792,7.2266666668
"464",2016.88961748634,5.464,82.0526862430365,17.668,3034.174,45.8559153998678,7.07
"465",2016.9087431694,4.674,80.0681655556811,17.982,3037.238,46.6312657703461,3.533333333
"466",2016.92786885246,4.414,76.363976083707,16.638,3099.334,50.4895366218236,5.3633333332
"467",2016.94699453552,4.796,82.2756987209853,16.946,3218.962,51.8540975840834,4.5100000002
"468",2016.96612021858,5.448,86.3443563710343,17.582,3267.352,52.7781509701936,3.7433333334
"469",2016.9856557377,6.3225,87.0196331635459,18.4625,3275.745,53.6432551354712,4.3125
"470",2016.99453551913,6.58,85.6355166840954,19.45,3290.52,54.01654149634,3.033333333
"471",2017.00821917808,5.536,80.9681596587447,18.772,3315.77,53.8429311395491,0.8400000002
"472",2017.02739726027,5.296,82.5768446491957,19.95,3306.832,51.9484933162148,3.61
"473",2017.04657534247,5.044,83.633771641875,19.77,3292.668,51.565342987376,0.97666666658
"474",2017.06575342466,5.112,82.6172894756471,20.214,3300.636,51.7472216006564,1.6633333332
"475",2017.08493150685,5.248,78.4551334473273,21.504,3255.808,52.2228830570218,5.4233333336
"476",2017.10410958904,5.184,78.0759872730676,20.586,3252.136,52.0718697361033,1.83666666674
"477",2017.12328767123,5.004,75.6708879843208,18.792,3311.536,52.534675109302,5.7833333332
"478",2017.14246575342,5.188,78.069362193253,18.108,3325.808,53.2136302575067,7.3133333334
"479",2017.16164383562,5.478,74.0358048522009,17.004,3361.442,52.9465198137845,6.67
"480",2017.18082191781,5.286,71.5211272926465,16.348,3397.672,50.7357246746378,7.37
"481",2017.2,5.154,70.5123651793559,15.966,3422.522,48.148494308092,9.4699999994
"482",2017.21917808219,4.932,68.2446088520517,15.542,3436.826,47.2047616398732,7.8100000006
"483",2017.23835616438,4.75,68.0682114032804,15.478,3471.998,48.5346078030275,11.36
"484",2017.25753424658,4.862,72.2584280214105,15.998,3482.51,51.0432904498075,9.8866666674
"485",2017.27534246575,4.89,70.8148950193014,15.6275,3466.8125,52.7163167310046,11.0166666675
"486",2017.29726027397,4.7625,71.1794058667164,16.16,3427.7675,49.612927295621,8.5625
"487",2017.31506849315,4.582,69.0116022910853,16.038,3572.426,47.4904538111323,8.1200000002
"488",2017.33561643836,4.4925,67.6308760073971,16.05,3612.7825,45.3711102486245,11.7041666675
"489",2017.35342465753,4.444,66.4891761379285,15.428,3639.6,45.8843618603456,10.7566666668
"490",2017.37260273973,4.628,66.609033931273,15.522,3603.566,47.1507816439738,16.6
"491",2017.39178082192,4.948,66.5447147216819,15.492,3584.35,47.3988542466047,18.163333334
"492",2017.41095890411,5.108,68.7069857005313,15.286,3570.72,45.5496915451271,18.456666664
"493",2017.4301369863,5.03,69.5840153725714,15.076,3566.504,43.3527862785567,17.056666666
"494",2017.44931506849,4.948,70.1216571091698,14.65,3543.662,42.571055969416,20.213333332
"495",2017.46849315068,4.906,70.8791799577076,14.738,3558.806,40.9501451560876,22.033333334
"496",2017.48767123288,4.96,69.7664177001127,15.024,3509.798,41.5691939120631,17.199999998
"497",2017.50684931507,5.182,73.0649556122001,14.954,3475.118,42.5243913158126,19.440000002
"498",2017.52602739726,5.398,73.5388815006649,14.552,3502.308,41.9034786869182,19.52
"499",2017.54520547945,5.34,72.1398195207966,14.808,3489.302,42.2362825433046,20.806666666
"500",2017.56438356164,5.178,70.867690833818,14.958,3475.754,43.4153351353201,19.4
"501",2017.58356164384,5.348,70.287772216962,14.854,3471.97,44.1786149059922,21.830000002
"502",2017.60273972603,5.336,71.4229933451039,15.572,3465.952,44.3450359907646,18.496666668
"503",2017.62191780822,5.696,72.7688826121727,15.946,3461.028,43.4823297204404,20.49
"504",2017.64109589041,5.904,72.4632041955676,16.276,3440.206,44.0788360683472,19.516666668
"505",2017.6602739726,5.988,74.5642436544817,16.438,3415.662,43.6779680920666,18.283333334
"506",2017.67945205479,6.624,74.3364163976651,16.742,3436.086,44.856077204837,17.01
"507",2017.69863013699,6.972,75.9439574988688,17.288,3514.584,45.9803247917679,15.123333332
"508",2017.71780821918,6.78,76.6759308866863,16.904,3532.896,46.9126707741763,13.756666666
"509",2017.73698630137,7.048,77.5598426798671,17.44,3557.57,49.087950091544,15.853333334
"510",2017.75616438356,6.944,77.8118609406953,17.95,3604.038,47.8084526244035,14.11
"511",2017.77534246575,7.284,76.6275545622323,18.02,3605.354,47.8759248912142,13.94
"512",2017.79452054795,7.564,77.9770785297708,18.084,3608.172,48.9675166146752,13.766666668
"513",2017.81369863014,7.336,78.4804724839547,17.67,3620.09,50.1638672675133,12.190000002
"514",2017.83287671233,7.516,80.9882272063247,18.19,3682.458,52.4224456475037,9.3633333334
"515",2017.85205479452,7.672,81.503666219147,19.33,3640.486,54.8900134255912,6.8500000002
"516",2017.87123287671,7.488,79.7514408609463,19.172,3557.776,52.9284754926129,5.7733333334
"517",2017.8904109589,7.526,79.8490029454582,19.796,3571.336,53.4109760639198,7.7266666666
"518",2017.9095890411,7.644,77.8266067249247,20.458,3566.98,53.3616204475426,3.5166666664
"519",2017.92876712329,7.352,79.4508249483349,21.19,3574.588,52.872920689772,4.5800000002
"520",2017.94794520548,7.14,81.0937075292199,21.112,3576.212,53.8546480021745,3.58
"521",2017.96712328767,7.79,80.1982036736899,20.036,3573.692,54.3490005402485,4.93
"522",2017.98904109589,8.17333333333333,79.4552659485405,19.5833333333333,3526.14666666667,55.8212870458224,4.25
"523",2018.00684931507,7.7975,80.2689278217678,19.2075,3544.145,56.1340066920215,7.1416666665
"524",2018.02465753425,7.802,79.8868269950903,19.434,3611.4,57.407006740451,3.1566666666
"525",2018.04383561644,8.262,77.6835049861043,18.602,3623.316,56.679744973026,3.9633333332
"526",2018.06301369863,9.104,76.9837031282873,18.016,3651.67,56.7169976210128,6.7233333334
"527",2018.08219178082,9.078,72.2979168342315,17.776,3591.942,55.5939837529156,4.8200000002
"528",2018.10136986301,9.044,69.5496667208584,17.872,3406.3,53.258006828158,0.23999999994
"529",2018.12054794521,9.606,67.9739405276398,18.076,3379.088,51.4158549958073,3.4733333332
"530",2018.1397260274,9.74,69.9362623461295,19.75,3429.296,53.5266546651746,1.77333333346
"531",2018.15890410959,10.002,66.0161090458488,18.096,3416.816,53.3261592643318,-2.6633333334
"532",2018.17808219178,10.736,65.3105167724388,18.06,3384.872,52.579005310193,4.6933333334
"533",2018.19726027397,11.208,65.5579329572716,18.978,3413.868,52.8123581663749,5.9633333334
"534",2018.21643835616,12.042,65.0604170726954,18.926,3370.834,55.5934515688949,3.65
"535",2018.23424657534,13.2325,64.2364691373001,18.395,3322.105,56.428297042114,6.15833333325
"536",2018.25616438356,12.9975,65.6219432670362,18.14,3381.3325,55.3431692207369,9.241666666
"537",2018.27397260274,13.54,66.5386360689745,19.106,3433.062,57.7515234020485,9.9433333346
"538",2018.29315068493,13.628,66.070792447942,19.502,3478.128,58.9915476537453,14.896666666
"539",2018.31232876712,13.288,67.4891098874003,19.95,3506.916,61.1407906632695,13.176666666
"540",2018.33219178082,13.1625,71.0346408770687,20.315,3542.505,61.8074951019217,11.3625
"541",2018.35068493151,14.088,73.5705401862248,20.8694,3565.408,64.3416585431443,16.383333336
"542",2018.3698630137,14.942,75.5859573172794,21.8408,3571.764,66.5860587817499,14.909999998
"543",2018.38904109589,15.968,76.4577470793894,22.5182,3547.752,67.1646627440948,17.776666666
"544",2018.4095890411,15.5925,81.5155290175695,22.5595,3432.38,65.9908071652562,19.220833335
"545",2018.42739726027,15.934,80.7467156762644,21.5932,3458.85,64.6331087060105,17.493333332
"546",2018.44657534247,15.08,82.3229732964065,21.9678,3493.498,64.7006530584333,17.363333332
"547",2018.46575342466,14.66,82.7691353558323,21.7294,3437.332,64.3892018536703,18.456666666
"548",2018.48493150685,15.074,82.6658871674949,21.7868,3379.236,66.3273552624791,20.403333334
"549",2018.50410958904,15.422,85.3857350800582,22.3092,3415.998,66.4097953591917,20.353333336
"550",2018.52328767123,16.116,87.0760973608642,22.4448,3451.226,64.9716258717353,20.16
"551",2018.54246575342,16.474,86.4474134977732,22.0074,3464.666,62.1017471736896,22.143333334
"552",2018.56164383562,17.248,86.2509417163208,22.0674,3488.45,63.225121567016,24.386666666
"553",2018.58082191781,17.512,81.331386359732,22.0616,3499.728,63.2588902250472,24.76
"554",2018.6,17.598,83.625933692657,22.6514,3480.336,63.3541879690127,22.646666668
"555",2018.61917808219,18.086,86.0124747430379,23.7266,3385.74,63.0923306685408,20.869999998
"556",2018.63835616438,19.734,84.3938633965789,24.5722,3414.442,64.0244218828372,20.82
"557",2018.65890410959,20.995,83.9935725763256,25.79675,3431.8975,66.0953401178361,18.2625
"558",2018.67671232877,21.072,86.6311543235416,27.0932,3331.856,66.7011446697007,18.583333334
"559",2018.69589041096,22.248,86.2877979978671,27.7572,3325.17,67.5014620385978,18.233333334
"560",2018.71506849315,21.364,85.3395272578221,28.2294,3381.412,67.2871977046045,19.303333332
"561",2018.73424657534,21.192,85.7597046305318,28.2962,3422.472,69.8870143411449,13.843333334
"562",2018.75342465753,21.406,87.9987509541323,27.4152,3385.844,73.6954409825828,12.789999998
"563",2018.77260273973,20.494,86.613367555756,26.5232,3260.402,71.5705317193299,14.416666668
"564",2018.79178082192,19.318,86.3915593655641,26.3192,3226.64,69.640440079131,12.836666666
"565",2018.81095890411,19.054,87.6186307126598,25.2316,3152.13,67.7552092453161,10.5366666686
"566",2018.8301369863,16.352,85.6780868922557,24.2524,3183.638,65.8202678210069,7.65
"567",2018.84931506849,18.496,81.8058920608167,24.1758,3227.608,62.8884441167176,9.7566666668
"568",2018.86849315069,19.696,80.2177794276219,26.277,3199.062,59.233529546941,10.229999998
"569",2018.88767123288,20.002,77.5153643546971,24.5066,3138.838,55.171202809482,4.54
"570",2018.90684931507,19.848,75.3514047371299,24.7344,3170.942,52.759210595933,5.3500000002
"571",2018.92602739726,20.262,76.4105272423202,23.9262,3131.796,54.0551007833817,7.6866666666
"572",2018.94520547945,21.636,78.4842714064043,23.9326,3077.01,53.2603329101425,3.6633333336
"573",2018.96438356164,24.34,78.7392580356045,24.4256,3031.166,49.4314886737079,5.3633333334
"574",2018.98424657534,24.8075,76.6069824015429,23.67875,2967.8625,46.2797782112253,4.5708333335
"575",2018.99726027397,24.73,75.5950823960241,21.982,3001.42,46.9090592030691,6.1
"576",2019.00821917808,23.4425,73.2592300271858,22.2975,3005.8325,49.3839340524423,3.9916666665
"577",2019.02575342466,22.302,71.5367871136265,21.883,3065.226,52.4701784936874,4.06
"578",2019.04493150685,23.648,73.0295631400516,22.2752,3094.922,54.2043598166137,2.64999999994
"579",2019.06410958904,23.976,70.6902916205242,21.3448,3130.35,53.665910808768,1.68000000006
"580",2019.08328767123,22.616,68.5819070904645,19.8488,3162.182,53.9364303178484,2.0666666666
"581",2019.10246575342,22.888,66.0618563972351,18.6566,3175.956,54.6462829736211,4.96
"582",2019.12164383562,20.26,65.3497592749929,17.8182,3212.364,57.2341404701218,6.6866666666
"583",2019.14082191781,19.436,65.2396233734175,17.509,3262.632,58.6239729167401,7.76
"584",2019.16,21.506,65.7758150500554,17.453,3299.914,57.85667786829,8.2799999998
"585",2019.17917808219,22.626,64.9748627666945,16.8504,3309.75,58.7074310280507,7.1666666666
"586",2019.19835616438,22.218,63.4874350546072,15.5538,3348.69,59.4051532181105,7.3453333334
"587",2019.21753424658,20.954,62.5308293989148,14.6836,3350.998,59.5817771827214,8.51
"588",2019.23671232877,21.722,61.6743225438878,14.3676,3339.79,60.2428515471994,8.9866666672
"589",2019.25589041096,23.634,56.0433884297521,15.01,3431.744,62.254203476774,8.44
"590",2019.27506849315,26.396,59.137496896833,15.8694,3435.1,63.1095506614179,7.6066666666
"591",2019.29383561644,26.98,58.5422675837586,14.73875,3484.8875,64.2001331262481,12.625
"592",2019.31342465753,26.816,56.6517457475381,14.426,3500.15,65.6401074306177,13.126666666
"593",2019.33260273973,25.376,56.5608030865962,14.3424,3496.72,63.7825092883681,11.0833333312
"594",2019.35178082192,26.01,56.4861393556673,14.1384,3370.192,62.7011309714938,11.973333332
"595",2019.37095890411,25.448,54.8351903850625,13.3566,3396.828,64.3517607711981,13.413333334
"596",2019.3901369863,25.704,52.8660369257192,12.472,3363.034,62.5679833977387,15.88
"597",2019.40931506849,24.826,49.2057238032129,11.7642,3309.094,58.7710657807547,16.726666666
"598",2019.42849315068,24.43,47.9006347742828,11.5876,3355.336,54.9398914855137,18.156666668
"599",2019.44767123288,24.902,45.99609375,11.326,3388.126,54.4247159090909,17.266666666
"600",2019.46684931507,25.312,44.3077195467422,10.4438,3459.632,56.3863314447592,20.563333334
"601",2019.48602739726,26.756,43.7785176963867,10.0068,3460.194,57.4687736729912,22.44666667
"602",2019.50520547945,26.456,48.4819414095116,10.8322,3528.9,56.4692924017126,19.016666666
"603",2019.52438356164,28.146,51.3139646527506,12.6382,3501.57,58.8332562853384,19.103333334
"604",2019.54356164384,28.484,53.1926262356399,10.8224,3495.174,56.2240626948081,21.253333334
"605",2019.56273972603,28.916,55.3770485917895,10.124,3524.794,56.9728410131218,25.066666666
"606",2019.58191780822,28.628,52.8392443062321,11.4806,3421.356,56.0622674408154,20.26
"607",2019.60109589041,27.984,51.0750767911994,11.5766,3327.464,51.7269090649332,20.61
"608",2019.6202739726,26.488,51.9797082156542,11.2006,3325.382,53.4979942074871,18.813333332
"609",2019.63945205479,25.76,49.7585933559127,10.9036,3360.376,53.7381998991136,19.026666666
"610",2019.65863013699,25.868,48.5785210820997,11.1334,3401.296,53.9672760876262,21.063333332
"611",2019.67780821918,25.272,52.089758008925,12.1758,3469.296,55.1536480063854,16.676666668
"612",2019.69698630137,26.562,55.1790987987607,14.6534,3524.646,56.6756653923505,16.543333334
"613",2019.71616438356,25.974,55.4135392871388,12.6168,3542.062,58.3052322419232,14.38
"614",2019.73534246575,25.268,55.4499771585199,13.883,3538.518,55.8391959798995,15.753333332
"615",2019.75452054795,23.764,54.4638458591056,16.01,3453.376,53.097232105388,12.003333334
"616",2019.77369863014,23.406,55.3541231021002,15.8478,3503.002,53.7357941631057,13.686666668
"617",2019.79287671233,25.976,54.16576654425,15.9484,3593.202,53.3682580830993,12.236666666
"618",2019.81205479452,25.188,53.6929669775649,15.2586,3616.69,55.1208181785444,11.1900000006
"619",2019.83123287671,25.596,52.1800003589955,15.7516,3627.148,54.7306636032381,8.6
"620",2019.8504109589,25.002,52.0771110507738,16.195,3693.682,56.4177753642864,6.9133333332
"621",2019.8695890411,23.942,51.6006816039446,15.5216,3703.408,56.6402001305199,5.8533333336
"622",2019.88876712329,24.086,53.0245438748914,15.7578,3691.02,56.8925571966406,6.5666666666
"623",2019.90794520548,24.81,53.0855463648237,16.084,3690.624,56.3960237991583,7.3533333334
"624",2019.92712328767,24.7,49.8573698273994,15.4194,3656.732,57.0249873618834,4.9699999998
"625",2019.94630136986,24.682,48.2174639987056,14.2082,3713.878,58.0371429085091,5.3633333334
"626",2019.96547945205,26.43,48.0956152350781,14.3362,3755.334,59.640722874217,7.9933333332
"627",2019.98630136986,25.8433333333333,47.9875698449219,12.664,3768.37666666667,59.9814742881047,6.3
"628",2019.99726027397,24.52,48.1943825234062,12.051,3745.15,58.8497547926884,5.05
"629",2020.00956284153,24.45,48.253172489425,12.31675,3769.595,60.8827018195654,5.5583333335
"630",2020.02677595628,24.1,48.7102924776055,11.888,3782.504,58.3660107205814,6.7933333334
"631",2020.04590163934,24.904,45.2941917601109,10.9136,3787.902,58.1831926420562,5.9766666668
"632",2020.0650273224,24.594,45.2405099971023,10.5312,3736.572,55.069182845552,4.9833333336
"633",2020.08415300546,23.572,43.7218310496498,9.6638,3692.32,50.9113617028979,7.6166666666
"634",2020.10327868852,23.366,44.2052012564833,8.946,3800.174,49.667616334283,5.8
"635",2020.12240437158,24.502,45.996529956809,9.0364,3846.39,52.5803831813651,6.8433333334
"636",2020.14153005464,25.096,44.5802259469837,9.32,3741.806,53.069851583844,7.2366666666
"637",2020.1606557377,23.634,43.2317890390119,8.961,3414.778,46.7218459086464,5.5466666668
"638",2020.17978142077,23.656,42.5069618120222,8.8056,3177.06,38.6615583816669,7.2266666666
"639",2020.19890710383,21.186,43.2926063476685,9.0378,2603.536,29.0004844178912,9.36
"640",2020.21803278689,15.948,47.0448338009327,8.1718,2517.81,25.4733282547704,8.1700000004
"641",2020.23715846995,17.078,47.3184975606217,7.266,2785.818,25.275223534106,6.17
"642",2020.25628415301,18.696,43.2748968768415,7.0502,2737.084,28.3054655274013,9.5400000006
"643",2020.27413479053,20.5833333333333,42.4652099609375,7.13733333333333,2887.26666666667,28.662109375,11.4222222243333
"644",2020.29453551913,20.538,42.1718890871957,6.6966,2841.938,23.6416493403742,11.786666666
"645",2020.31366120219,20.504,39.714095498761,6.0282,2862.116,20.771535303473,12.836666666
"646",2020.33333333333,19.48,39.5464665243637,5.9865,2904.1,24.990245357938,11.9875
"647",2020.35191256831,19.024,40.5073347374644,5.6922,2880.084,27.6687728633189,12.1399999988
"648",2020.37103825137,19.324,39.7844509948416,5.0272,2831.188,29.8968312453943,12.0333333326
"649",2020.39016393443,21.342,39.4534819959788,4.2184,2944.682,32.8641930177298,16.946666666
"650",2020.40928961749,21.336,40.3474312075397,4.2086,3086.538,33.735786495594,17.826666666
"651",2020.42841530055,22.478,41.7293565802283,5.2972,3320.51,36.1200106204089,15.516666664
"652",2020.44754098361,22.362,40.187180439821,5.168,3194.214,35.3289811227288,17.430000002
"653",2020.46666666667,24.198,41.0267817421479,5.5198,3265.356,37.409022154996,19.486666668
"654",2020.48579234973,25.732,43.8490297311732,5.6522,3217.058,36.6209720491366,22.039999998
"655",2020.50491803279,28.394,45.0510430537062,6.0116,3302.902,38.0204172214825,19.266666668
"656",2020.52404371585,29.152,43.231556653724,5.4728,3302.974,37.8573949876456,18.973333332
"657",2020.54316939891,27.15,42.9895104895105,4.9844,3380.57,38.0944055944056,19.84
"658",2020.56229508197,26.158,42.5522790043401,4.9138,3331.958,37.4744823563721,20.806666666
"659",2020.58142076503,26.144,44.2216081509485,6.2688,3237.05,37.2014172614305,20.626666666
"660",2020.60054644809,26.46,43.7214031520081,7.6392,3270.65,37.9850872733435,22.92
"661",2020.61967213115,25.91,41.4908342054623,7.8466,3321.314,38.1519867661456,22.293333332
"662",2020.63879781421,26.752,40.6792848564808,8.2706,3302.56,38.1607212327261,21.48333333
"663",2020.65792349727,28.562,43.319081605171,10.6224,3310.686,38.4510503635874,17.48
"664",2020.67704918033,27.618,43.3871022285347,11.3118,3296.804,36.0065604815529,17.636666666
"665",2020.69617486339,28.806,43.6156549952684,10.67,3320.492,33.9360551574963,18.72
"666",2020.71530054645,28.11,44.0775086035906,11.423,3252.836,35.9113024903792,17.086666668
"667",2020.73442622951,26.78,46.6747755773316,12.2594,3182.86,36.1594600150757,14.403333334
"668",2020.75355191257,26.84,49.2632654799421,13.2438,3206.43,35.165658802487,13.333333334
"669",2020.77267759563,26.008,48.9349062208266,13.7592,3267.924,36.0434524314691,12.18
"670",2020.79180327869,24.998,48.5808603321536,14.4446,3236.364,36.6168663218078,9.976666666
"671",2020.81092896175,24.23,47.4379131375632,15.0286,3145.364,35.2284830349445,11.866666666
"672",2020.83005464481,23.694,44.712385972719,14.042,3000.008,33.2916873470366,11.643333334
"673",2020.84918032787,25.858,43.2533568126788,14.026,3286.242,35.1546758326419,9.336666666
"674",2020.86830601093,26.472,44.2792884199134,14.1596,3452.452,36.8100649350649,10.2199999992
"675",2020.88743169399,27.032,46.0974376264329,13.4074,3474.552,38.3243425488874,7.9899999992
"676",2020.90655737705,28.37,50.3445507459691,14.4998,3513.682,40.1200909881582,5.9233333332
"677",2020.92568306011,29.57,51.8060758073299,14.499,3526.728,40.2369597861421,4.1566666666
"678",2020.94480874317,30.806,54.9609130190982,16.0126,3512.526,41.2524326285582,5.5100000002
"679",2020.96393442623,31.25,56.458868368966,16.5278,3519.156,41.8481016799437,7.7266666666
"680",2020.98360655738,32.5075,57.5462233051455,18.2705,3559.83,41.9152726304797,5.43333333325
"681",2020.99590163934,32.335,56.4552314909239,19.049,3562.115,42.1904956149296,2.875
"682",2021.01232876712,33.66,53.924560546875,18.6795,3586.435,43.4102376302083,1.383333333425
"683",2021.02904109589,34.158,57.0745886294216,22.246,3627.136,46.0981377475613,1.70333333326
"684",2021.04821917808,32.608,55.8756996846259,19.9752,3608.006,45.8910555950002,3.96666666666
"685",2021.06739726027,33.534,55.6864036893684,20.2506,3568.36,45.7152268796838,4.3733333334
"686",2021.08657534247,35.05,53.9748676150794,18.4366,3570.924,47.5008714994771,4.9833333332
"687",2021.10575342466,38.582,55.957932334557,18.707,3660.492,50.2033931937692,0.41000000014
"688",2021.12493150685,38.912,52.6598558487073,16.9484,3707.42,52.461482510084,4.33
"689",2021.14410958904,38.234,52.8342245989305,16.1936,3698.736,53.3179761415056,9.7533333346
"690",2021.16328767123,37.62,54.3936526906351,15.8208,3693.682,53.3844570593898,6.6366666668
"691",2021.18246575342,40.386,55.1191015762703,17.0404,3776.878,57.5195984623391,5.4966666666
"692",2021.20164383562,42.334,56.0153462111947,17.9542,3846.288,56.588316105145,6.5833333334
"693",2021.22082191781,41.528,58.8691852126816,18.1316,3832.6,53.3163480520357,7.5633333334
"694",2021.24,42.05,59.833639518269,18.788,3908.184,54.6233925290876,12.3699999986
"695",2021.26301369863,43.86,57.8470683902083,19.353,3968.34,53.0241426688725,6.07222222233333
"696",2021.27835616438,43.99,57.6285379333445,19.6084,3975.488,54.1651314687657,6.8466666666
"697",2021.29753424658,45.332,59.539851275141,21.0044,3996.914,55.083096271897,9.5866666674
"698",2021.31671232877,47.452,61.4622057001239,21.101,4011.602,54.8269310202396,9.8566666666
"699",2021.33589041096,49.252,65.8727916368894,23.6876,3980.404,56.5490534993103,9.356666666
"700",2021.35506849315,53.104,70.3358362901229,25.5214,3980.708,56.3610858981764,12.996666666
"701",2021.37424657534,53.688,69.255010094047,25.0598,3993.254,55.5829106964072,13.120000002
"702",2021.39342465753,52.67,72.8106823953469,25.4738,4033.656,55.9072663226018,13.289999998
"703",2021.41260273973,51.356,77.6383763837638,25.4918,4069.902,57.5563755637556,17.523333332
"704",2021.43178082192,52.18,85.4575914854477,27.4148,4095.192,59.1846790618225,20.22
"705",2021.45095890411,51.844,88.3421838698971,28.226,4142.558,60.9044142051112,20.839999998
"706",2021.4701369863,53.498,90.0409505907626,30.664,4103.44,62.5218179377014,18.790000002
"707",2021.48931506849,56.042,98.6547839246679,33.7846,4092.254,62.932571044224,19.160000002
"708",2021.50849315068,54.842,105.558371346511,34.7054,4058.908,63.4245649602974,19.666666666
"709",2021.52767123288,53.032,109.573065612007,35.0632,4082.384,63.4536727174391,20.266666666
"710",2021.54684931507,51.888,112.341825830308,35.5468,4001.274,60.6540692743495,21.353333334
"711",2021.56602739726,52.978,108.204789933022,38.1758,4099.264,62.7646979230093,21.07
"712",2021.58520547945,54.678,111.253563656607,41.8608,4125.97,61.1312606487964,18.713333334
"713",2021.60438356164,56.946,118.91090627183,44.4832,4194.434,60.1659538941235,20.4
"714",2021.62356164384,56.28,121.98094393973,45.069,4188.534,58.6016465254223,19.253333334
"715",2021.64273972603,55.952,119.41492984607,43.9134,4170.598,59.1557689688053,18.466666666
"716",2021.66191780822,60.432,128.37449255751,49.9942,4209.112,60.9235453315291,17.133333334
"717",2021.68109589041,62.164,139.923357417786,54.3205,4205.476,60.8700790060099,19.346666666
"718",2021.7002739726,60.202,141.968613361353,63.7834,4173.472,62.9020777548046,17.576666668
"719",2021.71945205479,60.292,145.457957957958,71.1156,4123.418,64.2011329511329,14.846666668
"720",2021.73863013699,62.77,174.84899444025,81.939,4102.222,67.0430365845288,14.99
"721",2021.75780821918,61.93,211.488994389297,102.2144,4041.626,70.1130772550712,13.51
"722",2021.77698630137,59.384,207.962460464232,90.8616,4086.648,72.0095404345046,11.833333334
